symbol,date,open,high,low,close,volume,daily_return,volatility_30d,volume_normalized
HDFCBANK.NS,2025-04-09 00:00:00+05:30,870.7303466796875,875.6636630914704,865.0570328061372,870.7303466796875,22454608,-0.002345801522980695,0.015330555327952489,0.050366118159975985
HDFCBANK.NS,2025-04-11 00:00:00+05:30,875.540352413462,897.567622795633,875.540352413462,891.3269653320312,32775766,0.0236544169281383,0.015717133777384797,1.0740148432624308
HDFCBANK.NS,2025-04-15 00:00:00+05:30,920.0634812745556,925.8848185421238,915.1301650210728,920.01416015625,49298344,0.0321848165039329,0.01665065990364728,2.7127181656130688
HDFCBANK.NS,2025-04-16 00:00:00+05:30,929.3381542000716,929.3381542000716,917.8435030643678,926.476806640625,19136820,0.007024507626357979,0.016214114395259202,-0.27869089815158743
HDFCBANK.NS,2025-04-17 00:00:00+05:30,928.4501090482868,947.0486870380012,925.8354273732424,940.6353759765624,35703084,0.015282162742180194,0.015964443895518078,1.3643451859109463
HDFCBANK.NS,2025-04-21 00:00:00+05:30,949.170085798879,962.3420166432836,942.2634427629204,950.6994018554688,34247298,0.01069917859346714,0.015620372515144386,1.2199608558849935
HDFCBANK.NS,2025-04-22 00:00:00+05:30,954.5967457498784,972.1593405008402,954.5967457498784,967.7686767578124,45961750,0.017954439509512365,0.015475197323233294,2.3817959770093773
HDFCBANK.NS,2025-04-23 00:00:00+05:30,976.2540297557508,976.2540297557508,947.4434488933124,949.1207885742188,30570642,-0.019268952004178552,0.016002408783940204,0.855311440863899
HDFCBANK.NS,2025-04-24 00:00:00+05:30,942.2634238174406,949.1207455952106,939.8460867592294,945.6181030273438,25931754,-0.0036904528791712465,0.015764485045995105,0.395228203392573
HDFCBANK.NS,2025-04-25 00:00:00+05:30,949.5647662059754,953.6100615716746,933.2848220611924,942.8554077148438,18500878,-0.002921576166589168,0.01551959048708829,-0.341763396173525
HDFCBANK.NS,2025-04-28 00:00:00+05:30,942.8554253066496,951.982060830828,941.4741328194632,947.29541015625,13920492,0.004709102164633272,0.015218273969082081,-0.7960444264006693
HDFCBANK.NS,2025-04-29 00:00:00+05:30,946.6048254524144,951.5381421157664,937.4288082816594,941.6715087890624,18918308,-0.005936797863572485,0.015063215152817997,-0.30036283944146863
HDFCBANK.NS,2025-04-30 00:00:00+05:30,943.7434115323152,955.5340495753018,942.4114402150566,949.6633911132812,31936870,0.008486911040237466,0.014814026806863088,0.9908134407750792
HDFCBANK.NS,2025-05-02 00:00:00+05:30,952.0314262519852,958.000727072394,947.1967520748112,948.1340942382812,17840404,-0.0016103567741062585,0.014595877015315315,-0.4072689691008379
HDFCBANK.NS,2025-05-05 00:00:00+05:30,956.57004672681,962.9833580251332,953.2647488384408,955.4847412109376,15068024,0.007752750393984931,0.014606656269429133,-0.682232616832957
HDFCBANK.NS,2025-05-06 00:00:00+05:30,952.1300492793256,957.112686715781,949.318083066804,952.9686889648438,17490156,-0.002633273078652354,0.014640984445218523,-0.4420064393216876
HDFCBANK.NS,2025-05-07 00:00:00+05:30,954.1033540161452,961.3553047488028,948.3807192627594,959.8259887695312,21420778,0.007195724145077742,0.014358718793155395,-0.052168768087543026
HDFCBANK.NS,2025-05-08 00:00:00+05:30,964.364722012384,964.364722012384,946.752746184645,951.3900756835938,34803430,-0.00878900257405213,0.014397031847088553,1.2751178269136978
HDFCBANK.NS,2025-05-09 00:00:00+05:30,942.3127568324844,946.7034204881496,930.8181657127636,932.248779296875,17188796,-0.020119293732347665,0.015000913668163583,-0.4718952153482609
HDFCBANK.NS,2025-05-12 00:00:00+05:30,946.0127244576516,966.8806765571812,943.3981029435624,965.5486450195312,18618972,0.03571993491669878,0.015998344074964924,-0.3300508758785882
HDFCBANK.NS,2025-05-13 00:00:00+05:30,961.996730590512,967.7686868855956,947.1967808891196,948.4794311523438,24242102,-0.017678253659443754,0.016333313803820897,0.22764912789863972
HDFCBANK.NS,2025-05-14 00:00:00+05:30,948.2327622761528,952.2287366384548,938.8101397074493,942.5594482421876,15445308,-0.006241551177302518,0.016295716356048956,-0.6448137258905303
HDFCBANK.NS,2025-05-15 00:00:00+05:30,943.9901042439284,959.4314088460198,935.85013208818,954.0047607421876,32241458,0.012142801731333419,0.016329662089928344,1.0210223686765323
HDFCBANK.NS,2025-05-16 00:00:00+05:30,954.0047801554118,958.9380967138302,951.340777169636,954.44873046875,15868010,0.00046537474951069413,0.016332029575575818,-0.6028902941013592
HDFCBANK.NS,2025-05-19 00:00:00+05:30,955.5834183781088,959.5300716290252,952.6234284399216,956.4220581054688,10202964,0.0020675051196825667,0.014933522414290239,-1.16474751162935
HDFCBANK.NS,2025-05-20 00:00:00+05:30,951.1927398071444,954.3993955236706,943.7434439560598,944.6807861328124,23879090,-0.012276245485088544,0.014975283385355316,0.19164572876485142
HDFCBANK.NS,2025-05-21 00:00:00+05:30,950.6500948788124,960.4674068130724,947.739426083267,950.5514526367188,15132040,0.006214444699292221,0.014978395061159439,-0.6758835330590085
HDFCBANK.NS,2025-05-22 00:00:00+05:30,944.828766015395,949.2687509312964,939.895449442171,947.1474609375,21306670,-0.003581070429987232,0.01489459869870715,-0.06348595834119392
HDFCBANK.NS,2025-05-23 00:00:00+05:30,947.2460290070276,955.583345407158,944.4833839865792,953.906005859375,9566072,0.007135683935831194,0.013391880231003685,-1.2279142303083928
HDFCBANK.NS,2025-05-26 00:00:00+05:30,954.5967478346392,961.947401503022,950.6007734925844,957.1620483398438,10802860,0.0034133787401153803,0.013377938746266124,-1.1052500428769034
HDFCBANK.NS,2025-05-27 00:00:00+05:30,952.9194312599,961.010082603254,945.3714929245052,950.3048095703124,26162148,-0.007164135666917537,0.013474977801622864,0.41807859715374346
HDFCBANK.NS,2025-05-28 00:00:00+05:30,947.295443323748,954.3501102535764,946.0621141556768,948.9234619140624,18157594,-0.0014535837789504402,0.012916459951638206,-0.3758101793879735
HDFCBANK.NS,2025-05-29 00:00:00+05:30,951.1433943336576,957.4580633637506,940.9314535555671,950.896728515625,28917794,0.0020794792001268547,0.011607205497077623,0.691382572805863
HDFCBANK.NS,2025-05-30 00:00:00+05:30,953.0674622365118,961.4047794767922,949.8608063918772,959.4807739257812,28748078,0.00902731616666319,0.011647752472215512,0.6745502011834648
HDFCBANK.NS,2025-06-02 00:00:00+05:30,952.1794133521448,955.0900821550082,941.276795842849,953.1660766601562,14668822,-0.006581369254318625,0.011420147656648059,-0.721825327104261
HDFCBANK.NS,2025-06-03 00:00:00+05:30,956.0767204883472,962.9833634640112,947.1967509482078,949.466064453125,24377584,-0.003881812726692857,0.011280710433997036,0.24108618375752017
HDFCBANK.NS,2025-06-04 00:00:00+05:30,947.6901200517408,958.6914401720352,947.6407989299088,957.6553955078124,12961542,0.008625196161596627,0.010891064704301505,-0.8911527412755117
HDFCBANK.NS,2025-06-05 00:00:00+05:30,961.0100588418236,966.3873858970264,957.1620478647776,961.7993774414062,22255418,0.004327216191787331,0.010309933443771638,0.03061052585597696
HDFCBANK.NS,2025-06-06 00:00:00+05:30,959.036689943126,984.8379583134906,958.3953347348496,976.1552734375,30127008,0.01492608160579545,0.010605447080321607,0.811311980869962
HDFCBANK.NS,2025-06-09 00:00:00+05:30,984.196594423998,984.196594423998,974.7739724063232,976.2539672851562,13202588,0.00010110466064339185,0.010580113319087415,-0.8672458859990935
HDFCBANK.NS,2025-06-10 00:00:00+05:30,978.1780428487654,978.1780428487654,967.472709657825,969.5447387695312,15533126,-0.0068724212555904,0.01065921409659879,-0.6361039683477191
HDFCBANK.NS,2025-06-11 00:00:00+05:30,970.6793723493836,970.6793723493836,960.516752091058,962.194091796875,11096394,-0.007581544903214166,0.010699366199654671,-1.0761374467055995
HDFCBANK.NS,2025-06-12 00:00:00+05:30,961.9966994408974,967.4233474890254,954.7447484104944,958.74072265625,16349130,-0.0035890566883194364,0.010626091102553381,-0.5551729861576873
HDFCBANK.NS,2025-06-13 00:00:00+05:30,947.19676434732,953.6100757725884,943.7434428106372,946.0127563476562,12117762,-0.01327571261741145,0.010910735136917718,-0.9748385371200234
HDFCBANK.NS,2025-06-16 00:00:00+05:30,949.1700746468088,956.520728121515,947.2460692080248,954.7940673828124,16513746,0.009282444635375642,0.010951797534675246,-0.5388464306944858
HDFCBANK.NS,2025-06-17 00:00:00+05:30,955.5834055099792,957.852719054467,946.75275693574,951.9327392578124,16978736,-0.0029968013237066105,0.010955050573637002,-0.4927288903288224
HDFCBANK.NS,2025-06-18 00:00:00+05:30,945.7167603313338,955.2380851367438,945.7167603313338,954.0540771484376,18433816,0.00222845354838741,0.010880159897418053,-0.34841458112804474
HDFCBANK.NS,2025-06-19 00:00:00+05:30,954.0540746334422,960.4180648603084,949.9593979158448,954.7447509765624,16876220,0.0007239357230033328,0.01075745557289077,-0.5028963902065108
HDFCBANK.NS,2025-06-20 00:00:00+05:30,952.9193918485256,971.8140179089728,952.9193918485256,969.2486572265624,32900408,0.015191396690230174,0.010385968830505651,1.0863767918339204
HDFCBANK.NS,2025-06-23 00:00:00+05:30,961.2073364257812,965.8939867961492,957.9513597916496,961.2073364257812,11739518,-0.008296447708053378,0.008253227006022774,-1.012352640515946
HDFCBANK.NS,2025-06-24 00:00:00+05:30,969.3966711141704,976.3033140635844,964.7593416610488,967.3740234375,22625322,0.006415563820652226,0.007634532353008687,0.06729747106215425
HDFCBANK.NS,2025-06-25 00:00:00+05:30,969.8900392545884,977.7833457795492,968.854054817417,976.8953247070312,18405932,0.009842419828163251,0.007695782670368015,-0.351180106183543
HDFCBANK.NS,2025-06-26 00:00:00+05:30,977.4873577522008,1000.032590400823,976.7966813877978,997.41796875,50084830,0.021008027701558962,0.008277786094620918,2.790721563217381
HDFCBANK.NS,2025-06-27 00:00:00+05:30,1004.0015037809444,1007.393088107433,994.2258430942326,1004.9491577148438,28213384,0.007550685069652507,0.00834751581411943,0.6215194432568899
HDFCBANK.NS,2025-06-30 00:00:00+05:30,1003.2533964547342,1004.400566128524,995.2732550959096,998.2658081054688,13649020,-0.006650435554941159,0.008486798444966583,-0.8229689213750717
HDFCBANK.NS,2025-07-01 00:00:00+05:30,1000.0114368496796,1005.4977838847652,999.5126780283082,1003.5526123046876,14389386,0.005295988459478762,0.008103588550878222,-0.7495396887241227
HDFCBANK.NS,2025-07-02 00:00:00+05:30,1007.4429706558584,1007.4429706558584,986.4950998423908,990.5350341796876,18878250,-0.012971495430722624,0.008510365864492248,-0.3043357774228612
HDFCBANK.NS,2025-07-03 00:00:00+05:30,994.9739612315548,1001.507689459166,989.6871300276722,991.0836181640624,16860506,0.0005538259278523583,0.008460092434267992,-0.5044548990546711
HDFCBANK.NS,2025-07-04 00:00:00+05:30,991.0836632772651,999.2633203019868,987.5424877454124,992.1809692382812,7863944,0.001107223501737975,0.008394110658841054,-1.3967306709792158
HDFCBANK.NS,2025-07-07 00:00:00+05:30,992.031278290642,996.7196233059492,989.4377568185034,991.2332763671876,11349426,-0.0009551613067333431,0.008394904658139565,-1.0510418242754298
HDFCBANK.NS,2025-07-08 00:00:00+05:30,986.0462146584524,1000.0114620081928,986.0462146584524,998.2159423828124,15224316,0.007044422521019333,0.008307063586750148,-0.6667316326852758
HDFCBANK.NS,2025-07-09 00:00:00+05:30,1001.0089360727128,1004.4005203490876,996.5699704674604,1003.1036987304688,13861428,0.0048964919714555855,0.008305520236553909,-0.8019023726020017
HDFCBANK.NS,2025-07-10 00:00:00+05:30,1005.4977851253348,1005.9965439473216,997.5176439735465,1000.6099243164062,17030310,-0.0024860584376457107,0.008343590280949414,-0.4876137996240357
HDFCBANK.NS,2025-07-11 00:00:00+05:30,996.5201541247732,999.91173856234,987.9913902076418,989.3878784179688,12516922,-0.011215205471906686,0.008549382049156949,-0.9352499923935601
HDFCBANK.NS,2025-07-14 00:00:00+05:30,989.0387573242188,991.8816582943851,982.8541356715338,989.0387573242188,13088850,-0.00035286574796955517,0.008432270349531435,-0.8785263797862929
HDFCBANK.NS,2025-07-15 00:00:00+05:30,984.0511806165924,999.31318877786,984.0511806165924,995.2732543945312,14498168,0.006303592274967684,0.008422877497429999,-0.7387507292280957
HDFCBANK.NS,2025-07-16 00:00:00+05:30,1006.4952830829004,1008.8394251469304,993.826797075495,995.6722412109376,17994612,0.00040088168213570086,0.008319752397781242,-0.3919746753209539
HDFCBANK.NS,2025-07-17 00:00:00+05:30,999.5126501495852,999.9116815490104,988.8890631972324,990.98388671875,22529158,-0.004708732751739331,0.0083709793434814,0.05775996025176336
HDFCBANK.NS,2025-07-18 00:00:00+05:30,990.9838927216936,996.021344530824,974.0759568696542,976.2705078125,16129446,-0.014847243334064175,0.00843147604114011,-0.5769611659845447
HDFCBANK.NS,2025-07-21 00:00:00+05:30,986.6446826643672,998.5151670456409,985.7968170158388,997.7670288085938,22309078,0.02201902118733501,0.00933798577049851,0.03593250528783894
HDFCBANK.NS,2025-07-22 00:00:00+05:30,1004.051390877723,1006.4953213272488,999.0139388595042,1001.058837890625,14836814,0.0032991760470997278,0.009235065088632609,-0.705163941179599
HDFCBANK.NS,2025-07-23 00:00:00+05:30,1003.0039954915454,1012.3806857402004,999.0139248978444,1009.6375122070312,13634916,0.008569600498690821,0.00918165678914369,-0.8243677510043483
HDFCBANK.NS,2025-07-24 00:00:00+05:30,1016.320807677376,1016.320807677376,1001.7072110041944,1004.5999755859376,19107176,-0.004989450728788536,0.009212698468223387,-0.2816309793718281
HDFCBANK.NS,2025-07-25 00:00:00+05:30,1007.5,1007.5,999.5,1002.2999877929688,9306598,-0.0022894563496553832,0.008810588238758495,-1.2536487679733752
HDFCBANK.NS,2025-07-28 00:00:00+05:30,1001.5,1010.7000122070312,1000.25,1004.25,12059580,0.0019455374945429593,0.008701645049764088,-0.9806090068797065
HDFCBANK.NS,2025-07-29 00:00:00+05:30,999.9500122070312,1013.25,998.1500244140624,1010.7999877929688,19895696,0.0065222681533172455,0.00869722488845398,-0.20342585038167144
HDFCBANK.NS,2025-07-30 00:00:00+05:30,1014.0,1016.2999877929688,1008.5,1012.9000244140624,15154036,0.0020775985817718112,0.00869715490433895,-0.6737019777182848
HDFCBANK.NS,2025-07-31 00:00:00+05:30,1007.2999877929688,1015.7000122070312,1004.0,1009.0999755859376,22183032,-0.0037516524203097257,0.008758562242701325,0.023431308503111488
HDFCBANK.NS,2025-08-01 00:00:00+05:30,1007.0,1014.1500244140624,1004.6500244140624,1006.0999755859376,11317258,-0.0029729462616011615,0.008428556747176337,-1.0542322349046533
HDFCBANK.NS,2025-08-04 00:00:00+05:30,1005.0499877929688,1009.25,994.0499877929688,996.0,13933946,-0.010038739519952267,0.008502488030860953,-0.7947100635367805
HDFCBANK.NS,2025-08-05 00:00:00+05:30,993.25,997.2000122070312,982.75,988.7999877929688,23978058,-0.007228927918706107,0.008579611665266206,0.20146133928316146
HDFCBANK.NS,2025-08-06 00:00:00+05:30,985.5499877929688,994.0,985.0,992.6500244140624,14080204,0.0038936454982032576,0.008430042514529688,-0.7802042478874092
HDFCBANK.NS,2025-08-07 00:00:00+05:30,990.0499877929688,1000.7999877929688,988.4000244140624,997.7000122070312,13081186,0.005087379911111967,0.007554567073881979,-0.8792864925400348
HDFCBANK.NS,2025-08-08 00:00:00+05:30,993.5499877929688,996.4000244140624,985.0,986.9500122070312,13895264,-0.010774781866765504,0.007666129801162299,-0.7985465303348291
HDFCBANK.NS,2025-08-11 00:00:00+05:30,987.9500122070312,998.7999877929688,986.5499877929688,997.7999877929688,9105854,0.010993439841674002,0.007858266979187095,-1.2735584854364705
HDFCBANK.NS,2025-08-12 00:00:00+05:30,995.9500122070312,998.0,983.75,984.9500122070312,12937802,-0.012878308020789153,0.008132797393954241,-0.893507265906753
HDFCBANK.NS,2025-08-13 00:00:00+05:30,997.0,997.0,984.5499877929688,990.1500244140624,13577396,0.005279468138062349,0.007852591206619108,-0.8300725638429749
HDFCBANK.NS,2025-08-14 00:00:00+05:30,989.0,998.0,985.5999755859376,995.5499877929688,17511716,0.0054536820135937525,0.007914856087901009,-0.4398681263035932
HDFCBANK.NS,2025-08-18 00:00:00+05:30,1005.0,1013.2999877929688,997.7999877929688,1001.7999877929688,19284796,0.0062779368958214565,0.00799166806958922,-0.2640146918823141
HDFCBANK.NS,2025-08-19 00:00:00+05:30,999.1500244140624,1003.0499877929688,993.3499755859376,995.5499877929688,12352438,-0.006238770289635487,0.008079220208562561,-0.9515634561444059
HDFCBANK.NS,2025-08-20 00:00:00+05:30,993.5,996.0,989.5,994.0999755859376,9950228,-0.0014564936214259694,0.007978478307952144,-1.1898137768863581
HDFCBANK.NS,2025-08-21 00:00:00+05:30,998.75,998.75,991.5999755859376,995.5999755859376,12439850,0.0015089025619539065,0.007929041057673452,-0.9428939655350522
HDFCBANK.NS,2025-08-22 00:00:00+05:30,994.9500122070312,998.0,978.5499877929688,982.2999877929688,19833502,-0.013358766692557866,0.008277044542983562,-0.20959422885325593
HDFCBANK.NS,2025-08-25 00:00:00+05:30,980.0999755859376,988.7000122070312,978.5,982.0499877929688,17518044,-0.0002545047369507669,0.008029728415892617,-0.43924051754763305
HDFCBANK.NS,2025-08-26 00:00:00+05:30,979.5,985.7000122070312,968.0,973.4000244140624,16917731,-0.008808068312638584,0.008181612840093177,-0.4987793442095667
HDFCBANK.NS,2025-08-28 00:00:00+05:30,967.0,972.2000122070312,955.0,957.7999877929688,25438255,-0.016026336788397044,0.008548915663475735,0.34628315069699983
HDFCBANK.NS,2025-08-29 00:00:00+05:30,954.0,963.2999877929688,950.0999755859376,951.5999755859376,14823813,-0.006473180503288267,0.00859532758961661,-0.7064533756669944
HDFCBANK.NS,2025-09-01 00:00:00+05:30,949.5999755859376,957.4500122070312,946.3499755859376,950.5999755859376,20178344,-0.00105086173356006,0.008573751190927814,-0.17539292376115476
HDFCBANK.NS,2025-09-02 00:00:00+05:30,951.0,954.7999877929688,944.0,944.5,14196320,-0.006416974271620024,0.00824809869920361,-0.7686879049185295
HDFCBANK.NS,2025-09-03 00:00:00+05:30,945.0,956.2999877929688,940.0,954.4500122070312,16083481,0.01053468735524743,0.007358052712966333,-0.5815199580938539
HDFCBANK.NS,2025-09-04 00:00:00+05:30,960.2000122070312,965.7000122070312,956.25,961.25,17597657,0.007124509095290055,0.007475439239620233,-0.43134452894329406
HDFCBANK.NS,2025-09-05 00:00:00+05:30,967.5,967.5,954.0499877929688,963.4000244140624,11602111,0.002236696399544824,0.007273081392577911,-1.0259806171800134
HDFCBANK.NS,2025-09-08 00:00:00+05:30,969.0,973.1500244140624,960.4500122070312,966.0,11711307,0.002698749761314234,0.007282634796055426,-1.0151505973134163
HDFCBANK.NS,2025-09-09 00:00:00+05:30,974.0,974.4000244140624,962.7000122070312,965.1500244140624,13985539,-0.0008798919109085368,0.007280440718277321,-0.7895930884188518
HDFCBANK.NS,2025-09-10 00:00:00+05:30,973.9000244140624,973.9000244140624,961.7000122070312,965.9000244140624,18091100,0.0007770812630454316,0.007265963881074032,-0.3824050303075082
HDFCBANK.NS,2025-09-11 00:00:00+05:30,960.2999877929688,969.25,959.9000244140624,967.7999877929688,15113633,0.001967039373520052,0.007144052038672588,-0.6777091326751524
HDFCBANK.NS,2025-09-12 00:00:00+05:30,969.9000244140624,970.75,962.25,967.2999877929688,14363519,-0.000516635675043009,0.007115859960855601,-0.7521051684476406
HDFCBANK.NS,2025-09-15 00:00:00+05:30,969.5999755859376,972.3499755859376,965.0,967.0499877929688,14486377,-0.0002584513627157392,0.007106483995010241,-0.7399201563522307
HDFCBANK.NS,2025-09-16 00:00:00+05:30,961.2000122070312,969.3499755859376,961.2000122070312,966.8499755859376,18661794,-0.00020682716463049644,0.007103226062585372,-0.3258038053748388
HDFCBANK.NS,2025-09-17 00:00:00+05:30,965.1500244140624,974.4000244140624,964.3499755859376,966.5,17361476,-0.00036197506828861137,0.006909846235571816,-0.45476887527569426
HDFCBANK.NS,2025-09-18 00:00:00+05:30,973.2999877929688,979.6500244140624,969.25,976.9000244140624,17791598,0.010760501204410078,0.00712592184170246,-0.41210953056471145
HDFCBANK.NS,2025-09-19 00:00:00+05:30,974.9000244140624,976.7000122070312,962.0999755859376,966.9000244140624,31243267,-0.010236462022813364,0.00729866674418974,0.9220221455854077
HDFCBANK.NS,2025-09-22 00:00:00+05:30,964.0,971.2000122070312,961.9500122070312,964.2000122070312,10854415,-0.0027924419679969947,0.0072189833419365615,-1.100136836585259
HDFCBANK.NS,2025-09-23 00:00:00+05:30,967.0,968.2000122070312,955.5,957.2000122070312,21022298,-0.007259904492198821,0.0070840214831604425,-0.09168987065944689
HDFCBANK.NS,2025-09-24 00:00:00+05:30,952.2000122070312,956.4500122070312,943.0,951.0499877929688,15117220,-0.006425014976631949,0.006774577944097393,-0.6773533753098507
HDFCBANK.NS,2025-09-25 00:00:00+05:30,952.5,958.0,947.4000244140624,949.8499755859376,31413279,-0.001261776165746964,0.006429488108937485,0.9388838743809672
HDFCBANK.NS,2025-09-26 00:00:00+05:30,945.0999755859376,951.4500122070312,941.2999877929688,945.0499877929688,14874656,-0.005053416767219376,0.006347274639137774,-0.7014107852783593
HDFCBANK.NS,2025-09-29 00:00:00+05:30,946.0499877929688,956.7999877929688,939.0999755859376,950.2999877929688,32398179,0.005555261698125147,0.006351156279683988,1.0365659008893695
HDFCBANK.NS,2025-09-30 00:00:00+05:30,958.0499877929688,960.0,946.2999877929688,951.0,28296687,0.0007366223466518385,0.0061949096439562635,0.6297814047293535
HDFCBANK.NS,2025-10-01 00:00:00+05:30,952.7000122070312,969.5999755859376,946.0,965.25,25350832,0.014984227129337446,0.006838777067745528,0.33761256911161647
HDFCBANK.NS,2025-10-03 00:00:00+05:30,952.0,966.75,952.0,965.1500244140624,26658296,-0.00010357481060618845,0.006840172249123812,0.46728637671318174
HDFCBANK.NS,2025-10-06 00:00:00+05:30,971.9000244140624,977.4000244140624,962.0,973.4500122070312,18542683,0.008599686663229189,0.007047855203404777,-0.33761719136269774
HDFCBANK.NS,2025-10-07 00:00:00+05:30,974.0,989.8499755859376,971.0,982.5,25535736,0.009296818202765733,0.006858775987293833,0.35595128109203034
HDFCBANK.NS,2025-10-08 00:00:00+05:30,976.0,985.9000244140624,974.5499877929688,978.7000122070312,15939710,-0.0038676720539122522,0.00689556003776366,-0.5957791139808877
HDFCBANK.NS,2025-10-09 00:00:00+05:30,974.5,979.0,970.1500244140624,977.0999755859376,15370950,-0.0016348590999661905,0.006704588240546995,-0.6521885254916185
HDFCBANK.NS,2025-10-10 00:00:00+05:30,979.0,986.2000122070312,978.0999755859376,980.9000244140624,13757080,0.0038891095313413615,0.00599641280942815,-0.8122515695784447
HDFCBANK.NS,2025-10-13 00:00:00+05:30,974.2999877929688,981.0,972.0,977.0,18634254,-0.003975965253331548,0.005908482329070287,-0.3285352126345011
HDFCBANK.NS,2025-10-14 00:00:00+05:30,970.0,980.4500122070312,967.0,977.1500244140624,22934382,0.00015355620681933857,0.005898886748342179,0.0979499303094756
HDFCBANK.NS,2025-10-15 00:00:00+05:30,975.0,984.9000244140624,973.3499755859376,978.25,23310447,0.001125697752089927,0.005733119559840243,0.13524792127189034
HDFCBANK.NS,2025-10-16 00:00:00+05:30,982.6500244140624,996.5999755859376,981.5,994.3499755859376,22936566,0.01645793568713283,0.006152783741080331,0.09816653864117866
HDFCBANK.NS,2025-10-17 00:00:00+05:30,993.9500122070312,1009.0,986.0,1002.5499877929688,25210511,0.008246605730742873,0.006192166861528664,0.3236955829793335
HDFCBANK.NS,2025-10-20 00:00:00+05:30,997.0,1020.0,997.0,1002.9500122070312,22195202,0.00039900695120764773,0.006192916031887831,0.024638324710449546
HDFCBANK.NS,2025-10-21 00:00:00+05:30,1006.0,1010.0,1004.0,1007.7000122070312,3471600,0.004736028657646996,0.006219211777717341,-1.8323617635185816
HDFCBANK.NS,2025-10-23 00:00:00+05:30,1016.0,1020.5,1006.0,1008.7999877929688,43526526,0.0010915704799172588,0.006204378788073704,2.140271339663558
HDFCBANK.NS,2025-10-24 00:00:00+05:30,1011.0,1011.9500122070312,991.2999877929688,994.75,17707768,-0.013927426608823623,0.00681387001562377,-0.4204237597069587
HDFCBANK.NS,2025-10-27 00:00:00+05:30,996.5,1009.0499877929688,996.2000122070312,1002.9500122070312,15700796,0.008243289476784321,0.006939650893755476,-0.6194745182668339
HDFCBANK.NS,2025-10-28 00:00:00+05:30,997.6500244140624,1008.0,995.0,1003.5499877929688,33904289,0.0005982108566080502,0.00693305057203297,1.185941347071286
HDFCBANK.NS,2025-10-29 00:00:00+05:30,1004.9000244140624,1012.5,1000.0,1007.8499755859376,17769445,0.004284776887323316,0.006948560751376864,-0.41430665710876735
